id,last_name,marital_status,gender,annual_income, industry ,zip_code,age_at_issue,member_type,add_members,annual_fee,payment_type,status,start_month,start_day,start_year,end_month,end_day,end_year
A09778,Holt,Married,F,95668,Materials,80222,24,Gold,2,9000,MONTHLY,CANCELLED,9,23,2013,11,19,2013
A09773,McDonald,Married,M,84911,Consumer Discretionary,80224,56,Gold,1,9000,ANNUAL,CANCELLED,9,26,2013,11,1,2013
A09819,Valdez,Married,M,97015,Industrials,80222,53,Silver,3,7000,ANNUAL,CANCELLED,9,26,2013,10,18,2013
A09847,Nash,Single,M,81586,Consumer Staples,80237,34,Silver,0,7000,MONTHLY,CANCELLED,9,27,2013,10,26,2013
A09878,Curry,Divorced,M,103115,Industrials,80224,46,Silver,0,7000,ANNUAL,CANCELLED,9,30,2013,11,11,2013
A09922,King,Married,M,101947,Consumer Staples,80237,40,Gold,3,9000,MONTHLY,CANCELLED,9,30,2013,10,24,2013
A09772,Brown,Married,M,46335,Financials,80231,54,Bronze,3,5000,ANNUAL,CANCELLED,9,30,2013,11,23,2013
A09711,Hicks,Married,F,41136,Financials,80237,52,Bronze,1,5000,ANNUAL,CANCELLED,9,30,2013,11,1,2013
A09955,Parsons,Married,M,89361,Unclassified,80231,42,Platinum,1,15000,MONTHLY,CANCELLED,9,30,2013,11,6,2013
A09670,Schneider,Married,M,66074,Unclassified,80224,44,Gold,3,9000,SEMI-ANNUAL,CANCELLED,9,6,2013,10,17,2013
A03687,Arnold,Married,M,55696,Telecommunication Services,80237,45,Platinum,1,15000,ANNUAL,CANCELLED,3,31,2010,5,27,2012
A07435,Thompson,Married,F,72257,Energy,80224,45,Silver,2,7000,MONTHLY,CANCELLED,10,11,2012,6,2,2013
A07466,Cummings,Married,M,50728,Information Technology,80231,63,Platinum,3,15000,ANNUAL,CANCELLED,10,31,2012,11,8,2013
A07498,Bowers,Married,F,52700,Telecommunication Services,80237,45,Bronze,2,5000,ANNUAL,CANCELLED,10,31,2012,5,31,2013
A07531,Gross,Married,F,94101,Financials,80224,29,Bronze,1,5000,MONTHLY,CANCELLED,11,16,2012,6,20,2013
A07629,Hunter,Married,M,95421,Energy,80237,58,Gold,1,9000,MONTHLY,CANCELLED,11,30,2012,9,27,2013
A06949,Medina,Married,M,87258,Utilities,80237,39,Silver,2,7000,MONTHLY,CANCELLED,3,30,2012,7,27,2012
A07462,Hamilton,Married,M,61111,Information Technology,80231,62,Bronze,3,5000,ANNUAL,CANCELLED,11,9,2012,3,30,2013
A07653,Reese,Single,F,76687,Real Estate,80237,29,Silver,0,7000,ANNUAL,CANCELLED,12,13,2012,4,19,2013
A07681,Ortiz,Married,F,49144,Unclassified,80224,23,Gold,3,9000,ANNUAL,CANCELLED,12,14,2012,4,13,2013
A07726,Brown,Married,M,99866,Energy,80237,43,Gold,1,9000,ANNUAL,CANCELLED,12,19,2012,1,10,2013
A07765,Barker,Married,M,38674,Utilities,80231,44,Gold,3,9000,ANNUAL,CANCELLED,12,27,2012,7,30,2013
A07861,Simmons,Married,M,53728,Materials,80237,42,Platinum,2,15000,MONTHLY,CANCELLED,12,31,2012,2,26,2013
A07712,Simpson,Married,M,40434,Utilities,80224,58,Silver,1,7000,QUARTERLY,CANCELLED,12,31,2012,6,2,2013
A07858,Washington,Married,F,81375,Real Estate,80237,42,Platinum,2,15000,ANNUAL,CANCELLED,12,31,2012,3,4,2013
A07792,Fleming,Married,M,99987,Consumer Discretionary,80237,53,Platinum,3,15000,MONTHLY,CANCELLED,12,31,2012,5,29,2013
A06792,Willis,Married,M,65376,Health Care,80237,41,Gold,3,9000,MONTHLY,CANCELLED,3,30,2012,9,26,2012
A05487,Wright,Married,F,63484,Energy,80237,41,Gold,3,9000,ANNUAL,CANCELLED,3,10,2011,5,9,2012
A05453,Sanders,Married,M,104372,Unclassified,80237,44,Silver,3,7000,ANNUAL,CANCELLED,2,28,2011,3,29,2012
A03000,Stone,Married,M,47581,Materials,80237,36,Silver,2,7000,ANNUAL,CANCELLED,2,25,2010,4,25,2012
A03050,Barton,Married,M,52229,Real Estate,80237,61,Gold,3,9000,ANNUAL,CANCELLED,2,23,2010,4,23,2012
A06663,Hopkins,Married,M,43109,Materials,80231,44,Silver,2,7000,ANNUAL,CANCELLED,3,19,2012,1,16,2013
A05415,Robertson,Married,M,40084,Materials,80237,26,Platinum,3,15000,ANNUAL,CANCELLED,2,21,2011,4,21,2012
A06685,Ryan,Married,M,107595,Consumer Discretionary,80237,38,Bronze,2,5000,ANNUAL,CANCELLED,3,20,2012,2,13,2013
A06934,Reyes,Married,M,65765,Unclassified,80224,47,Gold,2,9000,SEMI-ANNUAL,CANCELLED,3,30,2012,1,2,2013
A02990,Horton,Married,M,52124,Health Care,80237,57,Gold,1,9000,ANNUAL,CANCELLED,2,18,2010,4,18,2012
A06882,Saunders,Married,M,54244,Financials,80237,41,Bronze,1,5000,ANNUAL,CANCELLED,3,30,2012,2,23,2013
A06267,White,Married,M,46030,Industrials,80237,51,Gold,2,9000,MONTHLY,CANCELLED,1,13,2012,6,12,2012
A06975,Cannon,Married,M,76150,Real Estate,80237,46,Bronze,3,5000,ANNUAL,CANCELLED,4,26,2012,4,9,2013
A06014,Roberson,Married,F,53762,Information Technology,80238,50,Gold,1,9000,ANNUAL,CANCELLED,9,30,2011,11,27,2012
A07105,Harris,Married,M,82325,Financials,80231,46,Platinum,2,15000,MONTHLY,CANCELLED,6,27,2012,1,27,2013
A07155,Robbins,Married,M,93501,Health Care,80231,33,Platinum,3,15000,MONTHLY,CANCELLED,7,12,2012,7,18,2013
A07166,French,Married,F,57215,Industrials,80231,55,Silver,1,7000,MONTHLY,CANCELLED,7,13,2012,2,6,2013
A04579,Figueroa,Married,M,111886,Health Care,80238,46,Gold,2,9000,ANNUAL,CANCELLED,8,30,2010,10,27,2012
A07197,Dixon,Single,F,87507,Energy,80237,43,Silver,0,7000,ANNUAL,CANCELLED,7,20,2012,6,30,2013
A07230,Sparks,Single,F,112164,Consumer Staples,80231,59,Gold,0,9000,ANNUAL,CANCELLED,7,30,2012,4,27,2013
A04394,Leonard,Married,M,78141,Real Estate,80238,74,Gold,3,9000,ANNUAL,CANCELLED,8,13,2010,10,12,2012
A07137,Santiago,Married,M,86537,Real Estate,80237,57,Bronze,2,5000,MONTHLY,CANCELLED,7,30,2012,7,8,2013
A07245,Collier,Married,M,75312,Utilities,80231,60,Bronze,1,5000,MONTHLY,CANCELLED,7,31,2012,1,22,2013
A07280,Hampton,Single,M,56641,Financials,80238,26,Gold,0,9000,MONTHLY,CANCELLED,8,10,2012,12,9,2012
A07306,Blake,Married,M,35311,Consumer Discretionary,80224,60,Bronze,2,5000,MONTHLY,CANCELLED,8,21,2012,1,31,2013
A05862,Palmer,Married,F,90552,Consumer Discretionary,80238,44,Bronze,1,5000,ANNUAL,CANCELLED,7,29,2011,9,26,2012
A07295,Wright,Married,M,54227,Information Technology,80222,60,Gold,1,9000,MONTHLY,CANCELLED,8,31,2012,4,2,2013
A07320,Fuller,Married,F,74647,Information Technology,80224,51,Gold,1,9000,MONTHLY,CANCELLED,9,20,2012,3,11,2013
A07389,Bennett,Married,M,86256,Utilities,80222,25,Bronze,2,5000,SEMI-ANNUAL,CANCELLED,9,21,2012,1,25,2013
A07130,McKenzie,Married,M,42146,Telecommunication Services,80238,40,Bronze,1,5000,MONTHLY,CANCELLED,6,29,2012,9,12,2012
A04126,Walsh,Widowed,F,43438,Unclassified,80238,46,Bronze,0,5000,SEMI-ANNUAL,CANCELLED,6,28,2010,8,26,2012
A06058,Brooks,Married,M,105323,Energy,80231,38,Platinum,1,15000,SEMI-ANNUAL,CANCELLED,10,31,2011,1,30,2013
A06066,Hansen,Single,F,44950,Financials,80237,23,Gold,0,9000,ANNUAL,CANCELLED,10,31,2011,3,13,2013
A05795,Holland,Married,M,89476,Unclassified,80238,44,Platinum,1,15000,ANNUAL,CANCELLED,6,17,2011,8,16,2012
A05735,Jefferson,Single,F,83373,Financials,80238,22,Gold,0,9000,ANNUAL,CANCELLED,5,11,2011,7,10,2012
A05551,Vega,Married,M,35744,Telecommunication Services,80238,39,Platinum,3,15000,ANNUAL,CANCELLED,5,10,2011,7,9,2012
A05723,Ballard,Single,M,66098,Utilities,80238,35,Bronze,0,5000,ANNUAL,CANCELLED,4,19,2011,6,18,2012
A05576,Ryan,Married,M,93048,Consumer Discretionary,80238,34,Gold,1,9000,SEMI-ANNUAL,CANCELLED,3,31,2011,10,28,2012
A03630,Goodman,Married,M,37969,Energy,80238,34,Platinum,1,15000,ANNUAL,CANCELLED,3,31,2010,5,27,2012
A03408,Tate,Married,M,78734,Consumer Discretionary,80238,33,Bronze,3,5000,ANNUAL,CANCELLED,3,25,2010,5,23,2012
A03370,McCormick,Married,M,39730,Telecommunication Services,80238,36,Gold,1,9000,ANNUAL,CANCELLED,3,25,2010,5,23,2012
A05578,Ferguson,Married,M,110541,Industrials,80238,38,Silver,3,7000,MONTHLY,CANCELLED,3,23,2011,7,22,2012
A06469,Franklin,Married,M,82027,Unclassified,80238,39,Gold,3,9000,MONTHLY,CANCELLED,2,24,2012,10,23,2012
A05348,Roberts,Married,F,87851,Information Technology,80238,50,Silver,3,7000,ANNUAL,CANCELLED,2,3,2011,3,4,2012
A06327,Sutton,Married,M,82614,Consumer Staples,80238,30,Platinum,2,15000,SEMI-ANNUAL,CANCELLED,1,31,2012,9,26,2012
A05279,Poole,Married,F,87589,Telecommunication Services,80238,41,Silver,1,7000,ANNUAL,CANCELLED,1,28,2011,3,28,2012
A05182,Silva,Married,M,35091,Unclassified,80239,36,Gold,1,9000,ANNUAL,CANCELLED,12,31,2010,1,27,2012
A05076,Houston,Married,M,63396,Consumer Discretionary,80239,33,Gold,1,9000,ANNUAL,CANCELLED,12,28,2010,2,26,2012
A05009,Pena,Married,F,92033,Unclassified,80239,44,Platinum,3,15000,ANNUAL,CANCELLED,11,24,2010,1,23,2012
A04954,Bell,Married,F,38785,Consumer Discretionary,80239,58,Bronze,3,5000,ANNUAL,CANCELLED,11,18,2010,1,16,2012
A04950,George,Widowed,F,109626,Health Care,80239,60,Silver,0,7000,ANNUAL,CANCELLED,11,11,2010,1,10,2012
A06017,Howard,Married,F,71857,Energy,80239,45,Bronze,3,5000,ANNUAL,CANCELLED,10,10,2011,11,6,2012
A06013,Simon,Single,F,51855,Real Estate,80239,21,Bronze,0,5000,ANNUAL,CANCELLED,9,30,2011,11,27,2012
A05949,Ray,Married,M,78518,Materials,80239,49,Platinum,1,15000,ANNUAL,CANCELLED,9,28,2011,10,28,2012
A04611,Neal,Married,M,97376,Information Technology,80239,43,Silver,1,7000,ANNUAL,CANCELLED,8,31,2010,10,27,2012
A02624,Copeland,Single,M,101844,Telecommunication Services,80231,33,Gold,0,9000,ANNUAL,CANCELLED,1,11,2010,10,20,2010
A02722,Griffith,Married,M,113367,Energy,80237,36,Silver,3,7000,ANNUAL,CANCELLED,1,12,2010,10,24,2010
A05856,Sullivan,Married,M,60034,Materials,80239,56,Platinum,3,15000,ANNUAL,CANCELLED,7,28,2011,9,26,2012
A04132,Stanley,Married,M,86246,Information Technology,80239,51,Gold,2,9000,ANNUAL,CANCELLED,6,29,2010,8,27,2012
A02705,McDaniel,Married,M,108890,Consumer Staples,80222,54,Gold,3,9000,ANNUAL,CANCELLED,1,22,2010,9,9,2010
A05785,Harper,Single,M,91580,Consumer Discretionary,80239,51,Gold,0,9000,ANNUAL,CANCELLED,6,14,2011,8,13,2012
A02804,Atkins,Married,M,92116,Consumer Discretionary,80222,48,Gold,1,9000,QUARTERLY,CANCELLED,1,27,2010,3,22,2010
A02887,Taylor,Single,M,53159,Industrials,80222,24,Gold,0,9000,ANNUAL,CANCELLED,1,29,2010,8,6,2010
A02726,Black,Married,F,43107,Materials,80224,49,Gold,3,9000,ANNUAL,CANCELLED,1,29,2010,8,25,2010
A02882,Lawrence,Married,F,41298,Energy,80222,58,Bronze,2,5000,ANNUAL,CANCELLED,1,29,2010,7,22,2010
A05758,Dawson,Married,M,92675,Materials,80239,47,Silver,1,7000,ANNUAL,CANCELLED,5,19,2011,6,18,2012
A02701,Ruiz,Married,M,111509,Information Technology,80222,61,Platinum,3,15000,SEMI-ANNUAL,CANCELLED,1,8,2010,3,24,2010
A05709,Sanders,Married,M,80830,Health Care,80239,48,Platinum,2,15000,ANNUAL,CANCELLED,3,31,2011,4,27,2012
A06755,Munoz,Single,M,116268,Utilities,80239,45,Silver,0,7000,MONTHLY,CANCELLED,3,30,2012,7,27,2012
A05514,Townsend,Married,M,46985,Real Estate,80239,49,Silver,2,7000,ANNUAL,CANCELLED,3,29,2011,5,27,2012
A05601,Watkins,Married,M,114599,Telecommunication Services,80239,41,Gold,1,9000,ANNUAL,CANCELLED,3,28,2011,4,25,2012
A03317,Harris,Married,M,70777,Materials,80239,63,Bronze,2,5000,ANNUAL,CANCELLED,3,23,2010,5,22,2012
A05476,Reyes,Married,M,72798,Health Care,80239,29,Bronze,1,5000,ANNUAL,CANCELLED,3,4,2011,5,3,2012
A03151,Neal,Married,F,101019,Materials,80239,34,Platinum,3,15000,ANNUAL,CANCELLED,3,4,2010,5,3,2012
A02914,Roberson,Single,M,114893,Consumer Staples,80231,25,Gold,0,9000,ANNUAL,CANCELLED,2,10,2010,8,10,2010
A02888,Francis,Married,F,71017,Health Care,80237,45,Gold,3,9000,ANNUAL,CANCELLED,2,2,2010,10,22,2010
A03021,Terry,Single,M,87584,Energy,80222,52,Bronze,0,5000,ANNUAL,CANCELLED,2,22,2010,9,30,2010
A02710,May,Married,M,62056,Utilities,80239,53,Gold,1,9000,ANNUAL,CANCELLED,1,19,2010,3,19,2012
A03059,Rice,Married,F,69294,Energy,80231,38,Platinum,2,15000,ANNUAL,CANCELLED,2,25,2010,6,18,2010
A05187,Wong,Married,M,54366,Unclassified,80246,30,Bronze,1,5000,ANNUAL,CANCELLED,12,31,2010,1,27,2012
A03137,Page,Married,M,54895,Consumer Staples,80224,53,Silver,2,7000,ANNUAL,CANCELLED,2,26,2010,11,19,2010
A05085,Bennett,Married,M,101753,Information Technology,80246,58,Gold,2,9000,SEMI-ANNUAL,CANCELLED,12,31,2010,7,28,2012
A03217,Kim,Single,M,47056,Information Technology,80231,36,Bronze,0,5000,ANNUAL,CANCELLED,3,10,2010,8,18,2010
A02492,Jenkins,Married,M,104122,Utilities,80246,35,Platinum,1,15000,ANNUAL,CANCELLED,12,23,2009,2,21,2012
A03246,Diaz,Married,F,72521,Real Estate,80237,62,Gold,3,9000,ANNUAL,CANCELLED,3,12,2010,7,24,2010
A03249,Rios,Married,F,43695,Health Care,80231,56,Bronze,3,5000,ANNUAL,CANCELLED,3,15,2010,11,15,2010
A00965,Phelps,Married,M,114691,Health Care,80246,35,Silver,1,7000,ANNUAL,CANCELLED,11,18,2008,1,17,2012
A03336,Gardner,Married,M,72813,Financials,80224,63,Gold,1,9000,ANNUAL,CANCELLED,3,19,2010,9,5,2010
A06004,Ramirez,Married,M,70164,Materials,80246,49,Platinum,1,15000,ANNUAL,CANCELLED,9,30,2011,10,28,2012
A04532,Patton,Married,M,103647,Industrials,80246,40,Gold,2,9000,ANNUAL,CANCELLED,8,27,2010,10,26,2012
A03439,Stone,Married,M,72154,Unclassified,80231,53,Silver,2,7000,SEMI-ANNUAL,CANCELLED,3,26,2010,4,11,2010
A03269,Estrada,Married,M,73551,Financials,80237,53,Gold,2,9000,MONTHLY,CANCELLED,3,26,2010,11,16,2010
A03492,Lyons,Single,F,42408,Materials,80224,54,Bronze,0,5000,ANNUAL,CANCELLED,3,29,2010,7,23,2010
A04503,Beck,Married,M,42370,Telecommunication Services,80246,43,Gold,2,9000,SEMI-ANNUAL,CANCELLED,8,26,2010,10,25,2012
A05875,Fitzgerald,Married,F,86066,Materials,80246,34,Platinum,3,15000,SEMI-ANNUAL,CANCELLED,8,9,2011,4,9,2012
A07254,Alvarado,Married,M,92737,Financials,80246,34,Platinum,1,15000,MONTHLY,CANCELLED,7,31,2012,10,13,2012
A03692,Owen,Married,M,68033,Industrials,80231,47,Gold,1,9000,ANNUAL,CANCELLED,3,31,2010,11,1,2010
A04277,Carroll,Married,M,58477,Telecommunication Services,80246,36,Silver,1,7000,ANNUAL,CANCELLED,7,29,2010,9,26,2012
A03539,Houston,Married,M,86923,Information Technology,80222,30,Bronze,2,5000,ANNUAL,CANCELLED,3,31,2010,7,4,2010
A05771,Swanson,Married,M,80943,Consumer Discretionary,80246,53,Silver,3,7000,ANNUAL,CANCELLED,6,27,2011,8,25,2012
A05784,Bass,Married,M,55027,Materials,80246,52,Silver,2,7000,ANNUAL,CANCELLED,6,9,2011,7,9,2012
A05625,McCormick,Married,M,41437,Consumer Staples,80246,39,Platinum,3,15000,ANNUAL,CANCELLED,4,25,2011,6,24,2012
A05686,Clayton,Married,M,60203,Real Estate,80246,36,Silver,1,7000,ANNUAL,CANCELLED,3,31,2011,4,27,2012
A03354,Garrett,Married,M,97262,Financials,80246,44,Gold,2,9000,ANNUAL,CANCELLED,3,26,2010,5,25,2012
A03561,Cannon,Married,M,99329,Information Technology,80237,47,Platinum,2,15000,ANNUAL,CANCELLED,3,31,2010,6,4,2010
A03163,Keller,Married,M,66891,Industrials,80224,56,Silver,1,7000,MONTHLY,CANCELLED,3,5,2010,5,31,2010
A03166,Black,Single,M,88449,Consumer Discretionary,80224,68,Gold,0,9000,SEMI-ANNUAL,CANCELLED,3,8,2010,5,27,2010
A03186,Nunez,Married,M,115814,Real Estate,80224,28,Gold,2,9000,ANNUAL,CANCELLED,3,8,2010,8,31,2010
A05579,Rios,Married,M,111984,Unclassified,80246,41,Gold,2,9000,MONTHLY,CANCELLED,3,25,2011,7,24,2012
A03130,Rice,Married,M,55667,Unclassified,80246,38,Platinum,1,15000,ANNUAL,CANCELLED,3,22,2010,5,21,2012
A03784,Wright,Single,M,54859,Financials,80237,44,Silver,0,7000,ANNUAL,CANCELLED,4,22,2010,5,6,2010
A03775,Crawford,Married,M,114506,Telecommunication Services,80231,49,Silver,1,7000,ANNUAL,CANCELLED,4,23,2010,9,6,2010
A05428,Johnston,Married,F,74819,Utilities,80246,50,Platinum,1,15000,ANNUAL,CANCELLED,2,23,2011,4,23,2012
A05250,Stevenson,Married,M,79625,Real Estate,80246,33,Bronze,3,5000,ANNUAL,CANCELLED,1,18,2011,3,18,2012
A05095,Robertson,Married,M,46762,Health Care,80249,51,Bronze,2,5000,ANNUAL,CANCELLED,12,28,2010,2,26,2012
A05127,Holt,Single,M,114688,Real Estate,80249,29,Gold,0,9000,ANNUAL,CANCELLED,12,22,2010,2,20,2012
A03629,Chambers,Married,M,118333,Information Technology,80237,54,Bronze,2,5000,QUARTERLY,CANCELLED,4,9,2010,7,17,2010
A05117,Ward,Married,M,68140,Financials,80249,40,Bronze,2,5000,SEMI-ANNUAL,CANCELLED,12,20,2010,7,20,2012
A03721,Pope,Married,M,112869,Industrials,80231,34,Silver,2,7000,ANNUAL,CANCELLED,4,9,2010,4,30,2010
A05100,Santos,Married,M,80300,Financials,80249,49,Gold,3,9000,ANNUAL,CANCELLED,12,20,2010,2,15,2012
A04968,Hart,Married,M,39312,Health Care,80249,44,Silver,2,7000,ANNUAL,CANCELLED,11,3,2010,1,2,2012
A04718,Stewart,Married,M,54018,Materials,80249,45,Platinum,2,15000,ANNUAL,CANCELLED,9,13,2010,11,12,2012
A04508,Terry,Married,F,115984,Telecommunication Services,80249,38,Bronze,2,5000,ANNUAL,CANCELLED,8,26,2010,10,25,2012
A03945,Bridges,Married,M,83840,Consumer Staples,80237,44,Platinum,3,15000,MONTHLY,CANCELLED,5,26,2010,12,15,2010
A05838,Harmon,Married,F,102086,Telecommunication Services,80249,43,Platinum,1,15000,SEMI-ANNUAL,CANCELLED,7,20,2011,3,20,2012
A05811,Torres,Married,M,58716,Consumer Staples,80249,43,Gold,2,9000,ANNUAL,CANCELLED,6,30,2011,8,27,2012
A05829,Floyd,Married,M,72342,Information Technology,80249,61,Gold,2,9000,ANNUAL,CANCELLED,6,30,2011,8,27,2012
A04007,Gutierrez,Married,M,49990,Financials,80249,53,Silver,2,7000,ANNUAL,CANCELLED,6,3,2010,8,2,2012
A05659,May,Single,M,114363,Real Estate,80249,34,Bronze,0,5000,ANNUAL,CANCELLED,3,31,2011,4,27,2012
A04041,Hawkins,Single,M,45830,Telecommunication Services,80231,24,Platinum,0,15000,ANNUAL,CANCELLED,6,14,2010,7,1,2010
A05637,Salazar,Widowed,F,39604,Consumer Staples,80249,42,Silver,0,7000,ANNUAL,CANCELLED,3,31,2011,4,27,2012
A05570,Hale,Single,M,97891,Materials,80249,25,Gold,0,9000,ANNUAL,CANCELLED,3,22,2011,4,21,2012
A04103,Reese,Married,M,101556,Health Care,80231,52,Silver,2,7000,QUARTERLY,CANCELLED,6,25,2010,8,4,2010
A03234,Dean,Married,F,86394,Industrials,80249,54,Silver,3,7000,ANNUAL,CANCELLED,3,11,2010,5,10,2012
A05499,Hayes,Married,M,97716,Materials,80249,41,Silver,1,7000,ANNUAL,CANCELLED,3,10,2011,4,9,2012
A06427,Gomez,Married,M,105365,Utilities,80249,49,Bronze,1,5000,SEMI-ANNUAL,CANCELLED,2,29,2012,9,27,2012
A04017,Day,Married,M,72261,Information Technology,80222,66,Bronze,1,5000,ANNUAL,CANCELLED,6,4,2010,7,13,2010
A04006,Alvarado,Married,M,40126,Information Technology,80231,60,Bronze,1,5000,ANNUAL,CANCELLED,6,7,2010,12,6,2010
A04030,Carroll,Married,M,65669,Utilities,80224,63,Bronze,3,5000,ANNUAL,CANCELLED,6,7,2010,9,7,2010
A04037,Brooks,Married,M,98357,Real Estate,80231,42,Bronze,1,5000,ANNUAL,CANCELLED,6,9,2010,10,22,2010
A04218,Phelps,Single,M,79596,Utilities,80237,23,Silver,0,7000,ANNUAL,CANCELLED,7,15,2010,10,30,2010
A05443,Lewis,Married,M,61695,Industrials,80249,61,Platinum,2,15000,ANNUAL,CANCELLED,2,28,2011,4,28,2012
A04264,Black,Married,M,67495,Consumer Staples,80222,37,Silver,1,7000,ANNUAL,CANCELLED,7,26,2010,9,4,2010
A06328,Hudson,Married,M,103091,Telecommunication Services,80249,29,Gold,3,9000,SEMI-ANNUAL,CANCELLED,1,31,2012,9,26,2012
A05292,Nash,Single,M,35704,Information Technology,80249,51,Silver,0,7000,ANNUAL,CANCELLED,1,31,2011,3,28,2012
A05224,Jackson,Married,M,59100,Consumer Discretionary,80249,42,Bronze,3,5000,ANNUAL,CANCELLED,1,11,2011,3,11,2012
A06281,Moreno,Married,M,102630,Consumer Discretionary,80222,47,Bronze,2,5000,ANNUAL,CANCELLED,1,11,2012,12,26,2012
A07628,Ball,Married,M,38094,Materials,80237,40,Gold,3,9000,MONTHLY,CANCELLED,11,30,2012,12,14,2012
A04470,Love,Married,F,39343,Materials,80224,54,Silver,3,7000,SEMI-ANNUAL,CANCELLED,8,23,2010,11,24,2010
A06464,McCoy,Married,M,113175,Materials,80231,48,Platinum,2,15000,ANNUAL,CANCELLED,2,23,2012,10,3,2012
A06351,Clark,Married,M,73983,Utilities,80231,49,Silver,3,7000,ANNUAL,CANCELLED,2,24,2012,4,20,2012
A06443,Sandoval,Married,M,64340,Consumer Discretionary,80237,40,Platinum,3,15000,MONTHLY,CANCELLED,2,29,2012,3,15,2012
A06513,Aguilar,Married,M,104782,Health Care,80237,61,Bronze,2,5000,MONTHLY,CANCELLED,2,29,2012,11,24,2012
A06682,Stephens,Single,M,49231,Information Technology,80224,29,Bronze,0,5000,ANNUAL,CANCELLED,3,19,2012,11,25,2012
A06647,Parker,Widowed,F,118291,Financials,80237,37,Bronze,0,5000,ANNUAL,CANCELLED,3,19,2012,7,6,2012
A06870,Abbott,Single,M,49369,Energy,80222,29,Bronze,0,5000,ANNUAL,CANCELLED,3,30,2012,12,4,2012
A06836,Hodges,Married,F,44380,Telecommunication Services,80222,35,Platinum,1,15000,ANNUAL,CANCELLED,3,30,2012,11,27,2012
A07090,Hall,Single,F,81910,Consumer Discretionary,80222,51,Platinum,0,15000,MONTHLY,CANCELLED,6,25,2012,9,28,2012
A07159,Ortiz,Married,M,102457,Unclassified,80231,50,Silver,2,7000,MONTHLY,CANCELLED,7,16,2012,11,20,2012
A04805,McLaughlin,Single,M,91761,Telecommunication Services,80224,22,Platinum,0,15000,SEMI-ANNUAL,CANCELLED,8,31,2010,9,19,2010
A07138,Dennis,Married,F,65840,Real Estate,80222,51,Silver,3,7000,MONTHLY,CANCELLED,7,30,2012,9,29,2012
A07143,Cummings,Married,F,92010,Real Estate,80224,55,Gold,2,9000,MONTHLY,CANCELLED,7,6,2012,8,4,2012
A04766,Vega,Married,M,115479,Energy,80231,45,Platinum,2,15000,QUARTERLY,CANCELLED,8,31,2010,9,21,2010
A04695,Frank,Married,M,96535,Industrials,80237,34,Bronze,1,5000,QUARTERLY,CANCELLED,8,31,2010,10,24,2010
A07316,Parker,Single,M,57294,Consumer Discretionary,80237,22,Silver,0,7000,MONTHLY,CANCELLED,8,24,2012,10,2,2012
A05232,Howell,Widowed,F,64675,Telecommunication Services,80224,49,Bronze,0,5000,ANNUAL,CANCELLED,1,19,2011,1,10,2012
A06042,Daniel,Married,M,103968,Information Technology,80222,44,Gold,2,9000,MONTHLY,CANCELLED,10,25,2011,4,2,2012
A06093,Singleton,Single,M,72858,Unclassified,80237,33,Silver,0,7000,ANNUAL,CANCELLED,11,17,2011,7,13,2012
A06166,Fisher,Married,M,46560,Consumer Staples,80237,38,Gold,1,9000,ANNUAL,CANCELLED,12,13,2011,11,27,2012
A06184,Newman,Married,M,50838,Real Estate,80224,61,Silver,1,7000,MONTHLY,CANCELLED,12,26,2011,2,7,2012
A04882,Curtis,Married,F,89901,Materials,80231,29,Gold,2,9000,ANNUAL,CANCELLED,9,30,2010,12,16,2010
A01204,Becker,Married,F,73032,Information Technology,80224,38,Silver,2,7000,ANNUAL,CANCELLED,1,12,2009,8,21,2009
A01240,Clarke,Married,M,45079,Real Estate,80224,64,Platinum,3,15000,MONTHLY,CANCELLED,1,23,2009,4,4,2009
A01249,Carson,Married,M,71285,Information Technology,80231,46,Bronze,3,5000,ANNUAL,CANCELLED,1,28,2009,10,23,2009
A01227,Reed,Married,M,66775,Consumer Staples,80224,29,Gold,3,9000,ANNUAL,CANCELLED,1,30,2009,7,18,2009
A01170,Campbell,Married,M,89330,Real Estate,80224,46,Platinum,2,15000,MONTHLY,CANCELLED,1,9,2009,5,3,2010
A01200,Brewer,Married,M,75541,Unclassified,80237,30,Bronze,3,5000,MONTHLY,CANCELLED,1,9,2009,7,15,2009
A02200,May,Married,F,91420,Information Technology,80237,65,Platinum,1,15000,MONTHLY,CANCELLED,10,14,2009,3,3,2010
A02228,Park,Married,M,68533,Industrials,80237,45,Gold,2,9000,ANNUAL,CANCELLED,10,20,2009,12,21,2009
A02245,Salazar,Married,F,81548,Consumer Discretionary,80222,71,Platinum,3,15000,SEMI-ANNUAL,CANCELLED,10,26,2009,1,21,2010
A02261,Moore,Married,M,54582,Utilities,80231,36,Platinum,2,15000,ANNUAL,CANCELLED,10,27,2009,12,18,2009
A02170,Gutierrez,Married,M,67603,Materials,80224,50,Platinum,2,15000,ANNUAL,CANCELLED,10,6,2009,8,6,2010
A02194,Harvey,Single,M,37019,Consumer Staples,80231,27,Platinum,0,15000,ANNUAL,CANCELLED,10,9,2009,12,9,2009
A02347,Ball,Single,M,83445,Health Care,80224,20,Platinum,0,15000,SEMI-ANNUAL,CANCELLED,11,19,2009,7,17,2010
A02262,Stevenson,Married,M,113316,Financials,80237,42,Gold,2,9000,ANNUAL,CANCELLED,11,19,2009,9,27,2010
